timestamp,elapsed_s,shoulder_pan_deg,shoulder_pan_rad,shoulder_lift_deg,shoulder_lift_rad,elbow_flex_deg,elbow_flex_rad,wrist_flex_deg,wrist_flex_rad,wrist_roll_deg,wrist_roll_rad,gripper_deg,gripper_rad
2026-07-22 12:44:18.134,1.168,172.71,3.014272,180.00,3.141593,180.53,3.150797,177.89,3.104777,176.84,3.086369,172.44,3.009670
2026-07-22 12:44:18.166,1.201,172.71,3.014272,180.00,3.141593,180.53,3.150797,177.89,3.104777,176.84,3.086369,172.44,3.009670
2026-07-22 12:44:18.199,1.234,172.71,3.014272,180.00,3.141593,180.53,3.150797,177.89,3.104777,176.84,3.086369,172.44,3.009670
2026-07-22 12:44:18.233,1.267,172.71,3.014272,180.00,3.141593,180.53,3.150797,177.89,3.104777,176.84,3.086369,172.44,3.009670
2026-07-22 12:44:18.266,1.301,172.71,3.014272,180.00,3.141593,180.53,3.150797,177.89,3.104777,176.84,3.086369,172.44,3.009670
2026-07-22 12:44:18.299,1.334,172.71,3.014272,180.00,3.141593,180.53,3.150797,177.89,3.104777,176.84,3.086369,172.44,3.009670
2026-07-22 12:44:18.333,1.367,172.71,3.014272,180.00,3.141593,180.53,3.150797,177.89,3.104777,176.84,3.086369,172.44,3.009670
2026-07-22 12:44:18.367,1.401,172.71,3.014272,180.00,3.141593,180.53,3.150797,177.89,3.104777,176.84,3.086369,172.44,3.009670
2026-07-22 12:44:18.400,1.434,172.71,3.014272,180.00,3.141593,180.53,3.150797,177.89,3.104777,176.84,3.086369,172.44,3.009670
2026-07-22 12:44:18.432,1.467,172.71,3.014272,180.00,3.141593,180.53,3.150797,177.89,3.104777,176.84,3.086369,172.44,3.009670
2026-07-22 12:44:18.467,1.501,172.71,3.014272,180.00,3.141593,180.53,3.150797,177.89,3.104777,176.84,3.086369,172.44,3.009670
2026-07-22 12:44:18.501,1.534,172.71,3.014272,180.00,3.141593,180.53,3.150797,177.89,3.104777,176.84,3.086369,172.44,3.009670
2026-07-22 12:44:18.534,1.568,172.71,3.014272,180.00,3.141593,180.53,3.150797,177.89,3.104777,176.84,3.086369,172.44,3.009670
2026-07-22 12:44:18.566,1.600,172.71,3.014272,180.00,3.141593,180.53,3.150797,177.89,3.104777,176.84,3.086369,172.44,3.009670
2026-07-22 12:44:18.603,1.634,172.71,3.014272,180.00,3.141593,180.53,3.150797,177.89,3.104777,176.84,3.086369,172.44,3.009670
2026-07-22 12:44:18.633,1.668,172.71,3.014272,180.00,3.141593,180.53,3.150797,177.89,3.104777,176.84,3.086369,172.44,3.009670
2026-07-22 12:44:18.667,1.701,172.71,3.014272,180.00,3.141593,180.53,3.150797,177.89,3.104777,176.84,3.086369,172.44,3.009670
2026-07-22 12:44:18.700,1.734,172.71,3.014272,180.00,3.141593,180.53,3.150797,177.89,3.104777,176.84,3.086369,172.44,3.009670
2026-07-22 12:44:18.733,1.767,172.71,3.014272,180.00,3.141593,180.53,3.150797,177.89,3.104777,176.84,3.086369,172.44,3.009670
2026-07-22 12:44:18.767,1.801,172.71,3.014272,180.00,3.141593,180.53,3.150797,177.89,3.104777,176.84,3.086369,172.44,3.009670
2026-07-22 12:44:18.799,1.834,172.71,3.014272,180.00,3.141593,180.53,3.150797,177.89,3.104777,176.84,3.086369,172.44,3.009670
2026-07-22 12:44:18.833,1.867,172.71,3.014272,180.00,3.141593,180.53,3.150797,177.89,3.104777,176.84,3.086369,172.44,3.009670
2026-07-22 12:44:18.866,1.901,172.71,3.014272,180.00,3.141593,180.53,3.150797,177.89,3.104777,176.84,3.086369,172.44,3.009670
2026-07-22 12:44:18.900,1.934,172.71,3.014272,180.00,3.141593,180.53,3.150797,177.89,3.104777,176.84,3.086369,172.44,3.009670
2026-07-22 12:44:18.933,1.968,172.71,3.014272,180.00,3.141593,180.53,3.150797,177.89,3.104777,176.84,3.086369,172.44,3.009670
2026-07-22 12:44:18.967,2.001,172.71,3.014272,180.00,3.141593,180.53,3.150797,177.89,3.104777,176.84,3.086369,172.44,3.009670
2026-07-22 12:44:19.000,2.035,172.71,3.014272,180.00,3.141593,180.53,3.150797,177.89,3.104777,176.84,3.086369,172.44,3.009670
2026-07-22 12:44:19.033,2.068,172.71,3.014272,180.00,3.141593,180.53,3.150797,177.89,3.104777,176.84,3.086369,172.44,3.009670
2026-07-22 12:44:19.066,2.101,172.71,3.014272,180.00,3.141593,180.53,3.150797,177.89,3.104777,176.84,3.086369,172.44,3.009670
2026-07-22 12:44:19.100,2.135,172.71,3.014272,180.00,3.141593,180.53,3.150797,177.89,3.104777,176.84,3.086369,172.44,3.009670
2026-07-22 12:44:19.133,2.167,172.71,3.014272,180.00,3.141593,180.53,3.150797,177.89,3.104777,176.84,3.086369,172.44,3.009670
2026-07-22 12:44:19.167,2.201,172.71,3.014272,180.00,3.141593,180.53,3.150797,177.89,3.104777,176.84,3.086369,172.44,3.009670
2026-07-22 12:44:19.200,2.234,172.71,3.014272,180.00,3.141593,180.53,3.150797,177.89,3.104777,176.84,3.086369,172.44,3.009670
2026-07-22 12:44:19.233,2.268,172.71,3.014272,180.00,3.141593,180.53,3.150797,177.89,3.104777,176.84,3.086369,172.44,3.009670
2026-07-22 12:44:19.266,2.301,172.71,3.014272,180.00,3.141593,180.53,3.150797,177.89,3.104777,176.84,3.086369,172.44,3.009670
2026-07-22 12:44:19.303,2.334,172.71,3.014272,180.00,3.141593,180.53,3.150797,177.89,3.104777,176.84,3.086369,172.44,3.009670
2026-07-22 12:44:19.337,2.367,172.71,3.014272,180.00,3.141593,180.53,3.150797,177.89,3.104777,176.84,3.086369,172.44,3.009670
2026-07-22 12:44:19.366,2.401,172.71,3.014272,180.00,3.141593,180.53,3.150797,177.89,3.104777,176.84,3.086369,172.44,3.009670
2026-07-22 12:44:19.400,2.434,172.71,3.014272,180.00,3.141593,180.53,3.150797,177.89,3.104777,176.84,3.086369,172.44,3.009670
2026-07-22 12:44:19.434,2.467,172.71,3.014272,180.00,3.141593,180.53,3.150797,177.89,3.104777,176.84,3.086369,172.44,3.009670
2026-07-22 12:44:19.465,2.500,172.71,3.014272,180.00,3.141593,180.53,3.150797,177.89,3.104777,176.84,3.086369,172.44,3.009670
2026-07-22 12:44:19.502,2.535,172.71,3.014272,180.00,3.141593,180.53,3.150797,177.89,3.104777,176.84,3.086369,172.44,3.009670
2026-07-22 12:44:19.533,2.568,172.71,3.014272,180.00,3.141593,180.53,3.150797,177.89,3.104777,176.84,3.086369,172.44,3.009670
2026-07-22 12:44:19.566,2.601,172.71,3.014272,180.00,3.141593,180.53,3.150797,177.89,3.104777,176.84,3.086369,172.44,3.009670
2026-07-22 12:44:19.599,2.634,172.71,3.014272,180.00,3.141593,180.53,3.150797,177.89,3.104777,176.84,3.086369,172.44,3.009670
2026-07-22 12:44:19.633,2.667,172.71,3.014272,180.00,3.141593,180.53,3.150797,177.89,3.104777,176.84,3.086369,172.44,3.009670
2026-07-22 12:44:19.667,2.701,172.71,3.014272,180.00,3.141593,180.53,3.150797,177.89,3.104777,176.84,3.086369,172.44,3.009670
2026-07-22 12:44:19.699,2.734,172.71,3.014272,180.00,3.141593,180.53,3.150797,177.89,3.104777,176.84,3.086369,172.44,3.009670
2026-07-22 12:44:19.733,2.767,172.71,3.014272,180.00,3.141593,180.53,3.150797,177.89,3.104777,176.84,3.086369,172.44,3.009670
2026-07-22 12:44:19.766,2.801,172.71,3.014272,180.00,3.141593,180.53,3.150797,177.89,3.104777,176.84,3.086369,172.44,3.009670
2026-07-22 12:44:19.799,2.834,172.71,3.014272,180.00,3.141593,180.53,3.150797,177.89,3.104777,176.84,3.086369,172.44,3.009670
2026-07-22 12:44:19.833,2.867,172.71,3.014272,180.00,3.141593,180.53,3.150797,177.89,3.104777,176.84,3.086369,172.44,3.009670
2026-07-22 12:44:19.866,2.901,172.71,3.014272,180.00,3.141593,180.53,3.150797,177.89,3.104777,176.84,3.086369,172.44,3.009670
2026-07-22 12:44:19.900,2.934,172.71,3.014272,180.00,3.141593,180.53,3.150797,177.89,3.104777,176.84,3.086369,172.44,3.009670
2026-07-22 12:44:19.932,2.967,172.71,3.014272,180.00,3.141593,180.53,3.150797,177.89,3.104777,176.84,3.086369,172.44,3.009670
2026-07-22 12:44:19.965,3.000,172.71,3.014272,180.00,3.141593,180.53,3.150797,177.89,3.104777,176.84,3.086369,172.44,3.009670
2026-07-22 12:44:19.999,3.034,172.71,3.014272,180.00,3.141593,180.53,3.150797,177.89,3.104777,176.84,3.086369,172.44,3.009670
2026-07-22 12:44:20.032,3.067,172.71,3.014272,180.00,3.141593,180.53,3.150797,177.89,3.104777,176.84,3.086369,172.44,3.009670
2026-07-22 12:44:20.066,3.100,172.71,3.014272,180.00,3.141593,180.53,3.150797,177.89,3.104777,176.84,3.086369,172.44,3.009670
2026-07-22 12:44:20.102,3.134,172.71,3.014272,180.00,3.141593,180.53,3.150797,177.89,3.104777,176.84,3.086369,172.44,3.009670
2026-07-22 12:44:20.136,3.167,172.71,3.014272,180.00,3.141593,180.53,3.150797,177.89,3.104777,176.84,3.086369,172.44,3.009670
2026-07-22 12:44:20.170,3.201,172.71,3.014272,180.00,3.141593,180.53,3.150797,177.89,3.104777,176.84,3.086369,172.44,3.009670
2026-07-22 12:44:20.202,3.234,172.71,3.014272,180.00,3.141593,180.53,3.150797,177.89,3.104777,176.84,3.086369,172.44,3.009670
2026-07-22 12:44:20.234,3.267,172.71,3.014272,180.00,3.141593,180.53,3.150797,177.89,3.104777,176.84,3.086369,172.44,3.009670
2026-07-22 12:44:20.266,3.301,172.71,3.014272,180.00,3.141593,180.53,3.150797,177.89,3.104777,176.84,3.086369,172.44,3.009670
2026-07-22 12:44:20.302,3.334,172.71,3.014272,180.00,3.141593,180.53,3.150797,177.89,3.104777,176.84,3.086369,172.44,3.009670
2026-07-22 12:44:20.334,3.368,172.71,3.014272,180.00,3.141593,180.53,3.150797,177.89,3.104777,176.84,3.086369,172.44,3.009670
2026-07-22 12:44:20.366,3.401,172.71,3.014272,180.00,3.141593,180.53,3.150797,177.89,3.104777,176.84,3.086369,172.44,3.009670
2026-07-22 12:44:20.399,3.434,172.71,3.014272,180.00,3.141593,180.53,3.150797,177.89,3.104777,176.84,3.086369,172.44,3.009670
2026-07-22 12:44:20.433,3.468,172.71,3.014272,180.00,3.141593,180.53,3.150797,177.89,3.104777,176.84,3.086369,172.44,3.009670
2026-07-22 12:44:20.466,3.501,172.71,3.014272,180.00,3.141593,180.53,3.150797,177.89,3.104777,176.84,3.086369,172.44,3.009670
2026-07-22 12:44:20.500,3.534,172.71,3.014272,180.00,3.141593,180.53,3.150797,177.89,3.104777,176.84,3.086369,172.44,3.009670
2026-07-22 12:44:20.532,3.567,172.71,3.014272,180.00,3.141593,180.53,3.150797,177.89,3.104777,176.84,3.086369,172.44,3.009670
2026-07-22 12:44:20.566,3.601,172.71,3.014272,180.00,3.141593,180.53,3.150797,177.89,3.104777,176.84,3.086369,172.44,3.009670
2026-07-22 12:44:20.601,3.634,172.71,3.014272,180.00,3.141593,180.53,3.150797,177.89,3.104777,176.84,3.086369,172.44,3.009670
2026-07-22 12:44:20.633,3.668,172.71,3.014272,180.00,3.141593,180.53,3.150797,177.89,3.104777,176.84,3.086369,172.44,3.009670
2026-07-22 12:44:20.667,3.701,172.71,3.014272,180.00,3.141593,180.53,3.150797,177.89,3.104777,176.84,3.086369,172.44,3.009670
2026-07-22 12:44:20.700,3.734,172.71,3.014272,180.00,3.141593,180.53,3.150797,177.89,3.104777,176.84,3.086369,172.44,3.009670
2026-07-22 12:44:20.733,3.767,172.71,3.014272,180.00,3.141593,180.53,3.150797,177.89,3.104777,176.84,3.086369,172.44,3.009670
2026-07-22 12:44:20.766,3.801,172.71,3.014272,180.00,3.141593,180.53,3.150797,177.89,3.104777,176.84,3.086369,172.44,3.009670
2026-07-22 12:44:20.799,3.834,172.71,3.014272,180.00,3.141593,180.53,3.150797,177.89,3.104777,176.84,3.086369,172.44,3.009670
2026-07-22 12:44:20.833,3.867,172.71,3.014272,180.00,3.141593,180.53,3.150797,177.89,3.104777,176.84,3.086369,172.44,3.009670
2026-07-22 12:44:20.866,3.901,172.71,3.014272,180.00,3.141593,180.53,3.150797,177.89,3.104777,176.84,3.086369,172.44,3.009670
2026-07-22 12:44:20.902,3.935,172.71,3.014272,180.00,3.141593,180.53,3.150797,177.89,3.104777,176.84,3.086369,172.44,3.009670
2026-07-22 12:44:20.933,3.968,172.71,3.014272,180.00,3.141593,180.53,3.150797,177.89,3.104777,176.84,3.086369,172.44,3.009670
2026-07-22 12:44:20.965,4.001,172.71,3.014272,180.00,3.141593,180.53,3.150797,177.89,3.104777,176.84,3.086369,172.44,3.009670
2026-07-22 12:44:21.004,4.034,172.71,3.014272,180.00,3.141593,180.53,3.150797,177.89,3.104777,176.84,3.086369,172.44,3.009670
2026-07-22 12:44:21.034,4.067,172.71,3.014272,180.00,3.141593,180.53,3.150797,177.89,3.104777,176.84,3.086369,172.44,3.009670
2026-07-22 12:44:21.067,4.101,172.71,3.014272,180.00,3.141593,180.53,3.150797,177.89,3.104777,176.84,3.086369,172.44,3.009670
2026-07-22 12:44:21.100,4.134,172.71,3.014272,180.00,3.141593,180.53,3.150797,177.89,3.104777,176.84,3.086369,172.44,3.009670
2026-07-22 12:44:21.133,4.167,172.71,3.014272,180.00,3.141593,180.53,3.150797,177.89,3.104777,176.84,3.086369,172.44,3.009670
2026-07-22 12:44:21.166,4.201,172.71,3.014272,180.00,3.141593,180.53,3.150797,177.89,3.104777,176.84,3.086369,172.44,3.009670
2026-07-22 12:44:21.199,4.234,172.71,3.014272,180.00,3.141593,180.53,3.150797,177.89,3.104777,176.84,3.086369,172.44,3.009670
2026-07-22 12:44:21.233,4.267,172.71,3.014272,180.00,3.141593,180.53,3.150797,177.89,3.104777,176.84,3.086369,172.44,3.009670
2026-07-22 12:44:21.266,4.301,172.71,3.014272,180.00,3.141593,180.53,3.150797,177.89,3.104777,176.84,3.086369,172.44,3.009670
2026-07-22 12:44:21.300,4.334,172.71,3.014272,180.00,3.141593,180.53,3.150797,177.89,3.104777,176.84,3.086369,172.44,3.009670
2026-07-22 12:44:21.333,4.367,172.71,3.014272,180.00,3.141593,180.53,3.150797,177.89,3.104777,176.84,3.086369,172.44,3.009670
2026-07-22 12:44:21.366,4.401,172.71,3.014272,180.00,3.141593,180.53,3.150797,177.89,3.104777,176.84,3.086369,172.44,3.009670
2026-07-22 12:44:21.400,4.434,172.71,3.014272,180.00,3.141593,180.53,3.150797,177.89,3.104777,176.84,3.086369,172.44,3.009670
2026-07-22 12:44:21.434,4.468,172.71,3.014272,180.00,3.141593,180.53,3.150797,177.89,3.104777,176.84,3.086369,172.44,3.009670
2026-07-22 12:44:21.467,4.501,172.71,3.014272,180.00,3.141593,180.53,3.150797,177.89,3.104777,176.84,3.086369,172.44,3.009670
2026-07-22 12:44:21.499,4.534,172.71,3.014272,180.00,3.141593,180.53,3.150797,177.89,3.104777,176.84,3.086369,172.44,3.009670
2026-07-22 12:44:21.533,4.567,172.71,3.014272,180.00,3.141593,180.53,3.150797,177.89,3.104777,176.84,3.086369,172.44,3.009670
2026-07-22 12:44:21.566,4.601,172.71,3.014272,180.00,3.141593,180.53,3.150797,177.89,3.104777,176.84,3.086369,172.44,3.009670
2026-07-22 12:44:21.599,4.634,172.71,3.014272,180.00,3.141593,180.53,3.150797,177.89,3.104777,176.84,3.086369,172.44,3.009670
2026-07-22 12:44:21.633,4.668,172.71,3.014272,180.00,3.141593,180.53,3.150797,177.89,3.104777,176.84,3.086369,172.44,3.009670
2026-07-22 12:44:21.667,4.701,172.71,3.014272,180.00,3.141593,180.53,3.150797,177.89,3.104777,176.84,3.086369,172.44,3.009670
2026-07-22 12:44:21.699,4.734,172.71,3.014272,180.00,3.141593,180.53,3.150797,177.89,3.104777,176.84,3.086369,172.44,3.009670
2026-07-22 12:44:21.736,4.768,172.71,3.014272,180.00,3.141593,180.53,3.150797,177.89,3.104777,176.84,3.086369,172.44,3.009670
2026-07-22 12:44:21.768,4.801,172.71,3.014272,180.00,3.141593,180.53,3.150797,177.89,3.104777,176.84,3.086369,172.44,3.009670
2026-07-22 12:44:21.802,4.834,172.71,3.014272,180.00,3.141593,180.53,3.150797,177.89,3.104777,176.84,3.086369,172.44,3.009670
2026-07-22 12:44:21.838,4.869,172.71,3.014272,180.00,3.141593,180.53,3.150797,177.89,3.104777,176.84,3.086369,172.44,3.009670
2026-07-22 12:44:21.869,4.902,172.71,3.014272,180.00,3.141593,180.53,3.150797,177.89,3.104777,176.84,3.086369,172.44,3.009670
2026-07-22 12:44:21.905,4.935,172.71,3.014272,180.00,3.141593,180.53,3.150797,177.89,3.104777,176.84,3.086369,172.44,3.009670
2026-07-22 12:44:21.937,4.969,172.71,3.014272,180.00,3.141593,180.53,3.150797,177.89,3.104777,176.84,3.086369,172.44,3.009670
2026-07-22 12:44:21.966,5.001,172.71,3.014272,180.00,3.141593,180.53,3.150797,177.89,3.104777,176.84,3.086369,172.44,3.009670
2026-07-22 12:44:22.000,5.034,172.71,3.014272,180.00,3.141593,180.53,3.150797,177.89,3.104777,176.84,3.086369,172.44,3.009670
2026-07-22 12:44:22.034,5.068,172.71,3.014272,180.00,3.141593,180.53,3.150797,177.89,3.104777,176.84,3.086369,172.44,3.009670
2026-07-22 12:44:22.066,5.101,172.71,3.014272,180.00,3.141593,180.53,3.150797,177.89,3.104777,176.84,3.086369,172.44,3.009670
2026-07-22 12:44:22.100,5.134,172.71,3.014272,180.00,3.141593,180.53,3.150797,177.89,3.104777,176.84,3.086369,172.44,3.009670
2026-07-22 12:44:22.133,5.167,172.71,3.014272,180.00,3.141593,180.53,3.150797,177.89,3.104777,176.84,3.086369,172.44,3.009670
2026-07-22 12:44:22.168,5.201,172.71,3.014272,180.00,3.141593,180.53,3.150797,177.89,3.104777,176.84,3.086369,172.44,3.009670
2026-07-22 12:44:22.199,5.234,172.71,3.014272,180.00,3.141593,180.53,3.150797,177.89,3.104777,176.84,3.086369,172.44,3.009670
2026-07-22 12:44:22.233,5.268,172.71,3.014272,180.00,3.141593,180.53,3.150797,177.89,3.104777,176.84,3.086369,172.44,3.009670
2026-07-22 12:44:22.266,5.301,172.71,3.014272,180.00,3.141593,180.53,3.150797,177.89,3.104777,176.84,3.086369,172.44,3.009670
2026-07-22 12:44:22.300,5.334,172.71,3.014272,180.00,3.141593,180.53,3.150797,177.89,3.104777,176.84,3.086369,172.44,3.009670
2026-07-22 12:44:22.333,5.367,172.71,3.014272,180.00,3.141593,180.53,3.150797,177.89,3.104777,176.84,3.086369,172.44,3.009670
2026-07-22 12:44:22.368,5.401,172.71,3.014272,180.00,3.141593,180.53,3.150797,177.89,3.104777,176.84,3.086369,172.44,3.009670
2026-07-22 12:44:22.399,5.434,172.71,3.014272,180.00,3.141593,180.53,3.150797,177.89,3.104777,176.84,3.086369,172.44,3.009670
2026-07-22 12:44:22.435,5.469,172.71,3.014272,180.00,3.141593,180.53,3.150797,177.89,3.104777,176.84,3.086369,172.44,3.009670
2026-07-22 12:44:22.467,5.500,172.71,3.014272,180.00,3.141593,180.53,3.150797,177.89,3.104777,176.84,3.086369,172.44,3.009670
2026-07-22 12:44:22.500,5.534,172.71,3.014272,180.00,3.141593,180.53,3.150797,177.89,3.104777,176.84,3.086369,172.44,3.009670
2026-07-22 12:44:22.534,5.567,172.71,3.014272,180.00,3.141593,180.53,3.150797,177.89,3.104777,176.84,3.086369,172.44,3.009670
2026-07-22 12:44:22.565,5.601,172.71,3.014272,180.00,3.141593,180.53,3.150797,177.89,3.104777,176.84,3.086369,172.44,3.009670
2026-07-22 12:44:22.601,5.634,172.71,3.014272,180.00,3.141593,180.53,3.150797,177.89,3.104777,176.84,3.086369,172.44,3.009670
2026-07-22 12:44:22.635,5.669,172.71,3.014272,180.00,3.141593,180.53,3.150797,177.89,3.104777,176.84,3.086369,172.44,3.009670
2026-07-22 12:44:22.666,5.701,172.71,3.014272,180.00,3.141593,180.53,3.150797,177.89,3.104777,176.84,3.086369,172.44,3.009670
2026-07-22 12:44:22.701,5.735,172.71,3.014272,180.00,3.141593,180.53,3.150797,177.89,3.104777,176.84,3.086369,172.44,3.009670
2026-07-22 12:44:22.733,5.768,172.71,3.014272,180.00,3.141593,180.53,3.150797,177.89,3.104777,176.84,3.086369,172.44,3.009670
2026-07-22 12:44:22.766,5.801,172.71,3.014272,180.00,3.141593,180.53,3.150797,177.89,3.104777,176.84,3.086369,172.44,3.009670
2026-07-22 12:44:22.800,5.835,172.71,3.014272,180.00,3.141593,180.53,3.150797,177.89,3.104777,176.84,3.086369,172.44,3.009670
2026-07-22 12:44:22.833,5.867,172.71,3.014272,180.00,3.141593,180.53,3.150797,177.89,3.104777,176.84,3.086369,172.44,3.009670
2026-07-22 12:44:22.867,5.901,172.71,3.014272,180.00,3.141593,180.53,3.150797,177.89,3.104777,176.84,3.086369,172.44,3.009670
2026-07-22 12:44:22.900,5.934,172.71,3.014272,180.00,3.141593,180.53,3.150797,177.89,3.104777,176.84,3.086369,172.44,3.009670
2026-07-22 12:44:22.933,5.967,172.71,3.014272,180.00,3.141593,180.53,3.150797,177.89,3.104777,176.84,3.086369,172.44,3.009670
2026-07-22 12:44:22.966,6.001,172.71,3.014272,180.00,3.141593,180.53,3.150797,177.89,3.104777,176.84,3.086369,172.44,3.009670
2026-07-22 12:44:22.999,6.034,172.71,3.014272,180.00,3.141593,180.53,3.150797,177.89,3.104777,176.84,3.086369,172.44,3.009670
2026-07-22 12:44:23.033,6.067,172.71,3.014272,180.00,3.141593,180.53,3.150797,177.89,3.104777,176.84,3.086369,172.44,3.009670
2026-07-22 12:44:23.066,6.101,172.71,3.014272,180.00,3.141593,180.53,3.150797,177.89,3.104777,176.84,3.086369,172.44,3.009670
2026-07-22 12:44:23.102,6.134,172.71,3.014272,180.00,3.141593,180.53,3.150797,177.89,3.104777,176.84,3.086369,172.44,3.009670
2026-07-22 12:44:23.133,6.167,172.71,3.014272,180.00,3.141593,180.53,3.150797,177.89,3.104777,176.84,3.086369,172.44,3.009670
2026-07-22 12:44:23.166,6.201,172.71,3.014272,180.00,3.141593,180.53,3.150797,177.89,3.104777,176.84,3.086369,172.44,3.009670
2026-07-22 12:44:23.200,6.234,172.71,3.014272,180.00,3.141593,180.53,3.150797,177.89,3.104777,176.84,3.086369,172.44,3.009670
2026-07-22 12:44:23.233,6.268,172.71,3.014272,180.00,3.141593,180.53,3.150797,177.89,3.104777,176.84,3.086369,172.44,3.009670
